WE Potential	WE Current	Index
0.6840259999999999	5.228059666666666	0
0.681994	5.170366333333332	1
0.680041	5.096218	2
0.6780880000000001	5.044556333333332	3
0.676057	4.990201	4
0.6741040000000001	4.944896666666666	5
0.672151	4.89308	6
0.67012	4.853403333333334	7
0.6681659999999999	4.800777333333332	8
0.666136	4.754649000000001	9
0.664183	4.710397	10
0.66223	4.672045666666666	11
0.660198	4.632179	12
0.658245	4.592793333333333	13
0.656214	4.5574906666666655	14
0.654261	4.516628666666666	15
0.652308	4.481247333333333	16
0.650276	4.446390999999999	17
0.648323	4.406541333333333	18
0.646292	4.371206333333332	19
0.644339	4.337655000000001	20
0.642385	4.302715333333333	21
0.640354	4.272390333333333	22
0.638401	4.2370253333333325	23
0.636448	4.2046773333333345	24
0.634417	4.175241	25
0.632463	4.142149666666668	26
0.630432	4.110282000000001	27
0.628479	4.080696433333332	28
0.626526	4.0489437	29
0.624495	4.019741233333335	30
0.622541	3.987396033333333	31
0.62051	3.9612204	32
0.618557	3.9321334333333344	33
0.616604	3.9098935666666654	34
0.614573	3.8766773	35
0.612619	3.8494180333333343	36
0.610588	3.820537833333333	37
0.608635	3.7959481766666654	38
0.606682	3.7665109766666656	39
0.60465	3.7394269333333328	40
0.602697	3.712849733333333	41
0.600666	3.6875628	42
0.598713	3.6617179666666657	43
0.59676	3.6364129	44
0.594728	3.6085049333333346	45
0.592775	3.587091933333333	46
0.590822	3.560357033333334	47
0.588791	3.536467766666666	48
0.586838	3.5129298	49
0.584807	3.4885618000000003	50
0.582854	3.463972	51
0.580901	3.436301666666666	52
0.57887	3.416081333333332	53
0.576917	3.3993613333333323	54
0.574885	3.371102	55
0.572932	3.347734666666666	56
0.570979	3.324036666666667	57
0.568948	3.3029606666666655	58
0.566995	3.282662	59
0.564963	3.254989333333332	60
0.56301	3.232785	61
0.561057	3.210469666666667	62
0.559026	3.191221333333333	63
0.557073	3.168651	64
0.555041	3.1462573333333324	65
0.553088	3.1235753333333323	66
0.551135	3.104166	67
0.549104	3.082659	68
0.547151	3.061998666666666	69
0.545197	3.038900666666666	70
0.543166	3.018065666666666	71
0.541213	2.9977973333333323	72
0.539182	2.978532	73
0.537229	2.962481333333333	74
0.535275	2.942232	75
0.533244	2.917803	76
0.531291	2.895468666666666	77
0.52926	2.875349333333334	78
0.527307	2.858164	79
0.525353	2.837724	80
0.523322	2.817904333333333	81
0.521369	2.795781333333333	82
0.519338	2.780425666666666	83
0.517385	2.757741	84
0.515431	2.7392276666666673	85
0.5134	2.719612666666666	86
0.511447	2.699284	87
0.509494	2.682674	88
0.507463	2.665107666666666	89
0.505509	2.641091666666666	90
0.503478	2.627502	91
0.501525	2.601215666666666	92
0.499572	2.585556	93
0.497541	2.5698069999999995	94
0.495588	2.5483946666666673	95
0.493557	2.531896	96
0.491604	2.511567	97
0.489651	2.492905666666666	98
0.487619	2.473833666666666	99
0.485666	2.453756666666666	100
0.483635	2.435734333333333	101
0.481682	2.417897666666667	102
0.479729	2.397966666666666	103
0.477697	2.379401	104
0.475744	2.359884	105
0.473713	2.3418766666666673	106
0.47176	2.324263666666666	107
0.469807	2.303917	108
0.467775	2.2880723333333326	109
0.465822	2.267153	110
0.463869	2.248479	111
0.461838	2.229281333333333	112
0.459885	2.210127	113
0.457853	2.1958526666666662	114
0.4559	2.174697	115
0.453947	2.1573863333333327	116
0.451916	2.1368326666666673	117
0.44996300000000006	2.119856	118
0.447931	2.0985593333333337	119
0.445978	2.080056666666666	120
0.44402500000000006	2.058584	121
0.441994	2.039209	122
0.44004100000000007	2.0223606666666663	123
0.4380089999999999	2.0021743333333326	124
0.436056	1.9796203333333329	125
0.43410300000000007	1.963789	126
0.432072	1.9417613333333328	127
0.430119	1.9244963333333327	128
0.42808699999999994	1.8993216666666664	129
0.426134	1.8811363333333329	130
0.424181	1.8568036666666672	131
0.42215	1.836552	132
0.420197	1.8198496666666664	133
0.418243	1.793685333333333	134
0.416212	1.774898	135
0.414259	1.755841	136
0.412229	1.7327133333333338	137
0.410275	1.7114803333333335	138
0.408322	1.6850136666666664	139
0.406291	1.661777	140
0.404338	1.6389026666666664	141
0.402307	1.6139136666666665	142
0.400353	1.592507666666667	143
0.3984	1.5648816666666663	144
0.396369	1.538862	145
0.39441599999999993	1.5165626666666663	146
0.392385	1.490831333333333	147
0.390431	1.4619486666666661	148
0.38847799999999993	1.4335133333333332	149
0.386447	1.4011513333333336	150
0.384494	1.3743833333333333	151
0.382541	1.3462843333333336	152
0.380509	1.311683	153
0.378556	1.279698	154
0.376525	1.2587036666666664	155
0.374572	1.2180453333333336	156
0.372619	1.1888946666666664	157
0.370587	1.144676	158
0.368634	1.1106126666666667	159
0.366603	1.0722293333333337	160
0.36465	1.0330933333333332	161
0.362697	0.9901	162
0.360665	0.94879	163
0.358712	0.9043966666666668	164
0.356681	0.8620700000000001	165
0.354728	0.8070433333333331	166
0.352775	0.7639066666666665	167
0.350743	0.7112299999999999	168
0.34879	0.6578533333333332	169
0.346759	0.5990599999999999	170
0.344806	0.53828	171
0.342853	0.4781833333333332	172
0.340821	0.41918000000000005	173
0.338868	0.34752900000000003	174
0.336915	0.2870473333333334	175
0.334884	0.2344636666666666	176
0.332931	0.13957033333333335	177
0.3309	0.0467143333333333	178
0.328947	-0.034936666666666685	179
0.326994	-0.11476033333333327	180
0.324963	-0.207932	181
0.323009	-0.302395	182
0.320978	-0.3766646666666668	183
0.319025	-0.5088759666666666	184
