WE Potential	WE Current	Index
0.6840259999999999	8.893019666666666	0
0.681994	8.781933666666669	1
0.680041	8.65532866666667	2
0.6780880000000001	8.55837	3
0.676057	8.463792666666665	4
0.6741040000000001	8.38180033333333	5
0.672151	8.287042333333334	6
0.67012	8.26851766666667	7
0.6681659999999999	8.14396	8
0.666136	8.06451466666667	9
0.664183	7.978999	10
0.66223	7.897657333333331	11
0.660198	7.824736333333334	12
0.658245	7.756998	13
0.656214	7.685452666666666	14
0.654261	7.620377666666665	15
0.652308	7.552333666666666	16
0.650276	7.485318999999999	17
0.648323	7.416163666666666	18
0.646292	7.3509406666666655	19
0.644339	7.287631333333331	20
0.642385	7.233252666666669	21
0.640354	7.17595	22
0.638401	7.105091666666666	23
0.636448	7.049133333333335	24
0.634417	6.990273666666665	25
0.632463	6.9304886666666645	26
0.630432	6.878791333333332	27
0.628479	6.822192766666668	28
0.626526	6.766091800000001	29
0.624495	6.714284866666666	30
0.622541	6.6587731	31
0.62051	6.605902533333332	32
0.618557	6.5525354433333325	33
0.616604	6.5140353	34
0.614573	6.455617666666665	35
0.612619	6.399276866666666	36
0.610588	6.353447533333332	37
0.608635	6.309683133333332	38
0.606682	6.250737066666665	39
0.60465	6.207006333333332	40
0.602697	6.149674666666666	41
0.600666	6.114086333333332	42
0.598713	6.057612666666666	43
0.59676	6.016906333333335	44
0.594728	5.963989666666666	45
0.592775	5.926069333333332	46
0.590822	5.878813333333332	47
0.588791	5.836341999999999	48
0.586838	5.790059	49
0.584807	5.748969666666668	50
0.582854	5.696692	51
0.580901	5.656922666666666	52
0.57887	5.608013	53
0.576917	5.583427	54
0.574885	5.521261	55
0.572932	5.484768	56
0.570979	5.447878666666665	57
0.568948	5.404374666666666	58
0.566995	5.369518333333332	59
0.564963	5.319305	60
0.56301	5.270241	61
0.561057	5.241644	62
0.559026	5.198045333333335	63
0.557073	5.158485666666666	64
0.555041	5.119110333333332	65
0.553088	5.080188	66
0.551135	5.032235333333332	67
0.549104	5.001066666666666	68
0.547151	4.959975666666666	69
0.545197	4.923993333333332	70
0.543166	4.877386333333335	71
0.541213	4.837685	72
0.539182	4.799836333333334	73
0.537229	4.774403666666668	74
0.535275	4.738198333333332	75
0.533244	4.689148	76
0.531291	4.655353	77
0.52926	4.612215666666666	78
0.527307	4.587724000000001	79
0.525353	4.539514	80
0.523322	4.508156666666667	81
0.521369	4.461950000000001	82
0.519338	4.436785666666665	83
0.517385	4.389213333333333	84
0.515431	4.359094666666666	85
0.5134	4.319802333333333	86
0.511447	4.283133666666667	87
0.509494	4.247435	88
0.507463	4.213039	89
0.505509	4.1743993333333345	90
0.503478	4.142817	91
0.501525	4.095087333333333	92
0.499572	4.0662363333333325	93
0.497541	4.0390103333333345	94
0.495588	3.995758666666666	95
0.493557	3.9660226666666656	96
0.491604	3.9277456666666657	97
0.489651	3.894495	98
0.487619	3.86024	99
0.485666	3.814861333333333	100
0.483635	3.784535	101
0.481682	3.744751333333333	102
