WE Potential	WE Current	Index
0.6840259999999999	5.997201	0
0.681994	5.925993333333332	1
0.680041	5.8496246666666645	2
0.6780880000000001	5.783181666666666	3
0.676057	5.723896333333332	4
0.6741040000000001	5.667309	5
0.672151	5.613744999999999	6
0.67012	5.571395666666666	7
0.6681659999999999	5.499630333333332	8
0.666136	5.433574666666666	9
0.664183	5.399206333333332	10
0.66223	5.353352333333332	11
0.660198	5.3116276666666655	12
0.658245	5.260321666666668	13
0.656214	5.22251	14
0.654261	5.176875333333332	15
0.652308	5.134133	16
0.650276	5.093027666666665	17
0.648323	5.049955666666666	18
0.646292	5.0070993333333345	19
0.644339	4.967478	20
0.642385	4.926595333333332	21
0.640354	4.8936796666666655	22
0.638401	4.849250333333335	23
0.636448	4.816002999999999	24
0.634417	4.778269000000001	25
0.632463	4.739502	26
0.630432	4.706757666666668	27
0.628479	4.674239666666666	28
0.626526	4.6355183333333345	29
0.624495	4.600982333333334	30
0.622541	4.5662813333333325	31
0.62051	4.532441333333335	32
0.618557	4.4988875	33
0.616604	4.471054433333332	34
0.614573	4.4346276	35
0.612619	4.399659933333333	36
0.610588	4.370476	37
0.608635	4.3427722	38
0.606682	4.3087755	39
0.60465	4.2735825	40
0.602697	4.243618333333333	41
0.600666	4.216456706666666	42
0.598713	4.184318453333335	43
0.59676	4.1578534	44
0.594728	4.1259845	45
0.592775	4.097611166666666	46
0.590822	4.0653465	47
0.588791	4.039215566666666	48
0.586838	4.010557733333333	49
0.584807	3.9863986333333346	50
0.582854	3.9554497	51
0.580901	3.927334566666667	52
0.57887	3.899532433333333	53
0.576917	3.8772823333333326	54
0.574885	3.845491	55
0.572932	3.8177216666666656	56
0.570979	3.793055	57
0.568948	3.7680503333333344	58
0.566995	3.7456263333333344	59
0.564963	3.710482	60
0.56301	3.685750333333333	61
0.561057	3.6605896666666657	62
0.559026	3.637192	63
0.557073	3.613445333333333	64
0.555041	3.585502666666667	65
0.553088	3.560804	66
0.551135	3.536737333333333	67
0.549104	3.510863	68
0.547151	3.4868786666666676	69
0.545197	3.462557	70
0.543166	3.4378743333333324	71
0.541213	3.41168	72
0.539182	3.389937666666666	73
0.537229	3.372625666666666	74
0.535275	3.345	75
0.533244	3.31938	76
0.531291	3.294599666666666	77
0.52926	3.273110666666666	78
0.527307	3.252591666666666	79
0.525353	3.224074666666666	80
0.523322	3.2046499999999996	81
0.521369	3.179715	82
0.519338	3.1576366666666673	83
0.517385	3.1342693333333327	84
0.515431	3.1111113333333327	85
0.5134	3.086712	86
0.511447	3.067494	87
0.509494	3.044289333333333	88
0.507463	3.021291	89
0.505509	2.998481333333334	90
0.503478	2.9784543333333326	91
0.501525	2.9512283333333325	92
0.499572	2.93209	93
0.497541	2.911365	94
0.495588	2.8860433333333324	95
0.493557	2.869751333333333	96
0.491604	2.8424926666666672	97
0.489651	2.8220653333333328	98
0.487619	2.800929666666666	99
0.485666	2.776356333333334	100
0.483635	2.759063666666666	101
0.481682	2.734026	102
0.479729	2.712603	103
0.477697	2.688521666666666	104
0.475744	2.668367	105
0.473713	2.647276	106
0.47176	2.6263416666666672	107
0.469807	2.6039943333333326	108
0.467775	2.580310333333333	109
0.465822	2.559729333333333	110
0.463869	2.536697	111
0.461838	2.516702	112
0.459885	2.491332666666666	113
0.457853	2.476553	114
0.4559	2.452152333333334	115
0.453947	2.4296923333333327	116
0.451916	2.4045470000000004	117
0.44996300000000006	2.3846473333333327	118
0.447931	2.359851333333333	119
0.445978	2.340604666666666	120
0.44402500000000006	2.312949	121
0.441994	2.29168	122
0.44004100000000007	2.27	123
0.4380089999999999	2.2440763333333327	124
0.436056	2.220392333333333	125
0.43410300000000007	2.2003686666666664	126
0.432072	2.1771283333333327	127
0.430119	2.1590886666666673	128
0.42808699999999994	2.1275506666666666	129
0.426134	2.1044256666666663	130
0.424181	2.0792006666666665	131
0.42215	2.058601333333333	132
0.420197	2.032771333333333	133
0.418243	2.003621666666666	134
0.416212	1.983276	135
0.414259	1.9586546666666664	136
0.412229	1.930539	137
0.410275	1.9075846666666672	138
0.408322	1.8779596666666665	139
0.406291	1.8492206666666664	140
0.404338	1.8236646666666672	141
0.402307	1.793844	142
0.400353	1.7658699999999998	143
0.3984	1.736721666666667	144
0.396369	1.7076	145
0.39441599999999993	1.676461333333333	146
0.392385	1.6472813333333338	147
0.390431	1.6180833333333338	148
0.38847799999999993	1.582079	149
0.386447	1.547272333333333	150
0.384494	1.513683666666667	151
0.382541	1.483022666666667	152
0.380509	1.445785333333333	153
0.378556	1.4096886666666664	154
0.376525	1.378837	155
0.374572	1.3363166666666664	156
0.372619	1.30356	157
0.370587	1.26004	158
0.368634	1.21595	159
0.366603	1.17378	160
0.36465	1.1306600000000002	161
0.362697	1.07935	162
0.360665	1.0372466666666664	163
0.358712	0.9823733333333332	164
0.356681	0.9390966666666664	165
0.354728	0.8769633333333332	166
0.352775	0.8266433333333331	167
0.350743	0.7683366666666668	168
0.34879	0.71204	169
0.346759	0.6467133333333334	170
0.344806	0.5827533333333332	171
0.342853	0.51334	172
0.340821	0.4469	173
0.338868	0.3659966666666665	174
0.336915	0.3065366666666667	175
0.334884	0.222247	176
0.332931	0.183057	177
0.3309	0.050552000000000014	178
0.328947	-0.07462433333333332	179
0.326994	-0.14537133333333327	180
0.324963	-0.2373383333333333	181
0.323009	-0.33629933333333323	182
0.320978	-0.4503256666666668	183
0.319025	-0.5091439000000001	184
0.317072	-0.6751783666666665	185
0.315041	-0.8308833333333335	186
0.313087	-0.935201	187
0.311056	-1.0731967	188
0.309103	-1.2086355666666664	189
0.30715	-1.358854666666667	190
0.305119	-1.5127636666666664	191
0.303165	-1.6696416666666662	192
0.301134	-1.847889	193
0.299181	-2.022396333333333	194
0.297228	-2.18862	195
0.295197	-2.382186666666667	196
0.293243	-2.579166666666667	197
0.29129	-2.798893333333333	198
0.289259	-3.0264266666666675	199
0.287306	-3.2555766666666672	200
0.285275	-3.495	201
0.283321	-3.72447	202
0.281368	-4.0128933333333325	203
0.279337	-4.27805	204
0.277384	-4.564103333333333	205
0.275352	-4.7585500000000005	206
0.273399	-5.156759999999999	207
0.271446	-5.527996666666666	208
0.269415	-5.846923333333335	209
0.267462	-6.176253333333332	210
0.26543	-6.553483333333332	211
0.263477	-6.801353333333335	212
0.261524	-7.18926	213
0.259493	-7.73388	214
0.25754	-8.156413333333331	215
0.255587	-8.563786666666669	216
0.253555	-8.99295333333333	217
0.251602	-9.450246666666663	218
0.249571	-9.92756	219
0.247618	-10.425833333333332	220
0.245665	-10.922566666666665	221
0.243634	-11.433866666666665	222
0.241681	-11.96873333333333	223
0.23965	-12.524866666666666	224
0.237697	-13.08916666666667	225
0.23574400000000004	-13.649433333333334	226
0.233712	-14.244833333333329	227
0.231759	-14.8617	228
0.229728	-15.4797	229
0.227775	-16.1263	230
0.225821	-16.764766666666667	231
0.22379	-17.430766666666667	232
0.221837	-18.111533333333327	233
0.219806	-18.7705	234
0.217853	-19.418866666666663	235
0.215899	-20.13206666666667	236
0.21386800000000003	-20.83923333333333	237
0.211915	-21.5818	238
0.209962	-22.266266666666663	239
0.207931	-23.052866666666674	240
0.205977	-23.7778	241
0.203946	-24.530766666666658	242
0.201993	-25.277966666666668	243
0.20004	-26.03073333333333	244
0.198009	-26.79526666666666	245
0.196055	-27.5536	246
0.194024	-28.28713333333333	247
0.192071	-29.09123333333333	248
0.190118	-29.8297	249
0.188087	-30.597233333333325	250
0.186133	-31.3268	251
0.184102	-32.098333333333336	252
0.182149	-32.838366666666666	253
0.180196	-33.56923333333334	254
0.17816399999999996	-34.233466666666665	255
0.176211	-34.95366666666666	256
0.17418	-35.6761	257
0.172227	-36.38353333333334	258
0.170274	-37.0519	259
0.168242	-37.7079	260
0.166289	-38.36623333333333	261
0.164336	-39.02646666666668	262
0.162305	-39.631133333333324	263
0.160352	-40.234033333333336	264
0.15832099999999996	-40.819733333333325	265
0.156368	-41.3722	266
0.154415	-41.94650000000001	267
0.152384	-42.477066666666666	268
0.150431	-43.003633333333326	269
0.148399	-43.491600000000005	270
0.146446	-43.92486666666666	271
0.144493	-44.41126666666666	272
0.142462	-44.83503333333334	273
0.140509	-45.229666666666674	274
0.138477	-45.55013333333334	275
0.136524	-45.8548	276
0.134571	-46.255066666666664	277
0.13254	-46.558	278
0.130587	-46.85046666666666	279
0.128633	-47.09603333333334	280
0.126602	-47.33573333333334	281
0.124649	-47.56986666666666	282
0.122618	-47.769166666666685	283
0.12066499999999998	-47.91206666666666	284
0.118711	-48.082599999999985	285
0.11668	-48.18356666666668	286
0.11472699999999998	-48.31816666666666	287
0.112696	-48.399566666666665	288
0.110743	-48.481266666666684	289
0.10878899999999998	-48.5253	290
0.106758	-48.55263333333334	291
0.104805	-48.54660000000001	292
0.102774	-48.56913333333332	293
0.100821	-48.542766666666665	294
0.0988674	-48.47376666666666	295
0.0968361	-48.4142	296
0.094883	-48.352	297
0.0928516	-48.290366666666685	298
0.0908985	-48.194999999999986	299
0.0889454	-48.07833333333332	300
0.0869141	-47.965633333333315	301
0.0849609	-47.840066666666665	302
0.0830078	-47.69526666666666	303
0.0809765	-47.5482	304
0.0790234	-47.38276666666666	305
0.076993	-47.22796666666666	306
0.0750389	-47.0614	307
0.0730858	-46.86416666666666	308
0.0710554	-46.69583333333332	309
0.06910230000000002	-46.5	310
0.067071	-46.30033333333332	311
0.0651178	-46.10293333333334	312
0.0631647	-45.87373333333334	313
0.0611334	-45.681233333333324	314
0.0591803	-45.42533333333333	315
0.0571489	-45.220433333333325	316
0.0551958	-45.001	317
0.0532427	-44.77813333333334	318
0.0512114	-44.5634	319
0.0492582	-44.33593333333334	320
0.0472269	-44.09893333333334	321
0.0452738	-43.8947	322
0.0433207	-43.64673333333334	323
0.0412893	-43.421833333333325	324
0.0393362	-43.1831	325
0.0373831	-42.97026666666666	326
0.0353518	-42.741066666666654	327
0.0333986	-42.51693333333333	328
0.0313673	-42.277266666666655	329
0.0294142	-42.065233333333325	330
0.0274611	-41.8354	331
0.0254297	-41.6173	332
0.0234766	-41.37953333333333	333
0.0214453	-41.161766666666665	334
0.0194921	-40.925566666666654	335
0.017539	-40.715933333333325	336
0.0155077	-40.50183333333332	337
0.013554600000000003	-40.287233333333326	338
0.0115232	-40.0752	339
0.00957012	-39.862233333333336	340
0.007616999999999999	-39.65926666666666	341
0.00558567	-39.4464	342
0.00363255	-39.24566666666666	343
0.00167942	-39.03696666666666	344
-0.000351906	-38.8259	345
-0.00230503	-38.6431	346
-0.00433636	-38.45236666666666	347
-0.00628948	-38.249866666666655	348
-0.00824261	-38.06263333333332	349
-0.010273	-37.8581	350
-0.012226099999999997	-37.6861	351
-0.014257399999999996	-37.49836666666666	352
-0.016210599999999995	-37.308933333333336	353
-0.0181637	-37.1261	354
-0.020195	-36.92076666666667	355
-0.0221481	-36.75673333333332	356
-0.024179500000000007	-36.58856666666667	357
-0.026132599999999995	-36.40466666666666	358
-0.0280857	-36.246333333333325	359
-0.030117	-36.069	360
-0.0320702	-35.910333333333334	361
-0.0341015	-35.73786666666666	362
-0.0360546	-35.5788	363
-0.0380077	-35.415400000000005	364
-0.0400391	-35.253899999999994	365
-0.0419922	-35.09053333333333	366
-0.0439453	-34.9503	367
-0.0459766	-34.7934	368
-0.0479298	-34.644800000000004	369
-0.0499611	-34.488433333333326	370
-0.0519142	-34.3468	371
-0.0538673	-34.1993	372
-0.0558987	-34.05876666666666	373
-0.0578518	-33.9049	374
-0.0598831	-33.76583333333334	375
-0.0618362	-33.62853333333332	376
-0.0637894	-33.486266666666666	377
-0.0658207	-33.355133333333335	378
-0.0677738	-33.220499999999994	379
-0.0698051	-33.09193333333334	380
-0.0717583	-32.9617	381
-0.07371139999999998	-32.82583333333333	382
-0.07574269999999998	-32.70376666666666	383
-0.07769579999999998	-32.57736666666667	384
-0.0797272	-32.45533333333333	385
-0.08168029999999998	-32.33246666666667	386
-0.08363340000000001	-32.20403333333333	387
-0.08566469999999998	-32.098333333333336	388
-0.08761789999999998	-31.9769	389
-0.08957099999999998	-31.853233333333325	390
-0.09160229999999998	-31.745633333333323	391
-0.09355550000000003	-31.627233333333326	392
-0.0955858	-31.515133333333324	393
-0.0975389	-31.4036	394
-0.0994921	-31.2775	395
-0.0975389	-30.594066666666663	396
-0.0955858	-30.124533333333332	397
-0.09355550000000003	-29.746866666666662	398
-0.09160229999999998	-29.412	399
-0.08957099999999998	-29.10573333333333	400
-0.08761789999999998	-28.82133333333333	401
-0.08566469999999998	-28.5581	402
-0.08363340000000001	-28.297	403
-0.08168029999999998	-28.0668	404
-0.0797272	-27.83156666666666	405
-0.07769579999999998	-27.60713333333334	406
-0.07574269999999998	-27.397966666666658	407
-0.07371139999999998	-27.177533333333333	408
-0.0717583	-26.98313333333333	409
-0.0698051	-26.7811	410
-0.0677738	-26.58543333333334	411
-0.0658207	-26.40263333333333	412
-0.0637894	-26.21156666666667	413
-0.0618362	-26.0283	414
-0.0598831	-25.85206666666667	415
-0.0578518	-25.677533333333333	416
-0.0558987	-25.514466666666667	417
-0.0538673	-25.3374	418
-0.0519142	-25.17336666666666	419
-0.0499611	-24.9987	420
-0.0479298	-24.847866666666658	421
-0.0459766	-24.68586666666667	422
-0.0439453	-24.5266	423
-0.0419922	-24.358766666666668	424
-0.0400391	-24.212366666666668	425
-0.0380077	-24.069	426
-0.0360546	-23.91436666666666	427
-0.0341015	-23.759366666666658	428
-0.0320702	-23.6189	429
-0.030117	-23.46646666666666	430
-0.0280857	-23.328633333333332	431
-0.026132599999999995	-23.17843333333333	432
-0.024179500000000007	-23.042999999999996	433
-0.0221481	-22.895466666666664	434
-0.020195	-22.7499	435
-0.0181637	-22.6366	436
-0.016210599999999995	-22.48843333333333	437
-0.014257399999999996	-22.354933333333328	438
-0.012226099999999997	-22.21853333333333	439
-0.010273	-22.06693333333333	440
-0.00824261	-21.94613333333333	441
-0.00628948	-21.806699999999996	442
-0.00433636	-21.673033333333336	443
-0.00230503	-21.5413	444
-0.000351906	-21.39553333333333	445
0.00167942	-21.277600000000003	446
0.00363255	-21.144366666666663	447
0.00558567	-21.01373333333333	448
0.007616999999999999	-20.88803333333333	449
0.00957012	-20.75433333333333	450
0.0115232	-20.62863333333333	451
0.013554600000000003	-20.497466666666668	452
0.0155077	-20.3673	453
0.017539	-20.235866666666663	454
0.0194921	-20.103	455
0.0214453	-19.9893	456
0.0234766	-19.85453333333333	457
0.0254297	-19.725	458
0.0274611	-19.59336666666666	459
0.0294142	-19.4591	460
0.0313673	-19.3224	461
0.0333986	-19.198866666666664	462
0.0353518	-19.071066666666663	463
0.0373831	-18.9376	464
